,job title,skills,min salary,max salary,avg salary
1570,Business Systems Analyst,Relational databases,63000,81000,72000.0
1571,Business Systems Analyst,ERP systems,63000,81000,72000.0
1572,Business Systems Analyst,SAP ERP,63000,81000,72000.0
1573,Business Systems Analyst,Communication skills,63000,81000,72000.0
1574,Business Systems Analyst,,63000,81000,72000.0
1575,Business Analyst,Analysis skills,60000,85000,72500.0
1576,Business Analyst,Power BI,60000,85000,72500.0
1577,Business Analyst,Microsoft Excel,60000,85000,72500.0
1578,Business Analyst,ERP systems,60000,85000,72500.0
1579,Business Analyst,Oil & gas,60000,85000,72500.0
1580,Business Analyst,,60000,85000,72500.0
1581,Business Analyst,,60000,85000,72500.0
1582,Business Analyst,Accounting,80000,90000,85000.0
1583,Business Analyst,Microsoft Excel,80000,90000,85000.0
1584,Business Analyst,ERP systems,80000,90000,85000.0
1585,Business Analyst,Business intelligence,80000,90000,85000.0
1586,Business Analyst,Communication skills,80000,90000,85000.0
1587,Business Analyst,,80000,90000,85000.0
1588,Business Analyst,,80000,90000,85000.0
1589,Business Analyst,,80000,90000,85000.0
1590,Business Process Analyst,Six Sigma Certification,74000,110000,92000.0
1591,Business Process Analyst,Sage,74000,110000,92000.0
1592,Business Process Analyst,Analysis skills,74000,110000,92000.0
1593,Business Process Analyst,Lean,74000,110000,92000.0
1594,Business Process Analyst,Business process modeling,74000,110000,92000.0
1595,Business Process Analyst,,74000,110000,92000.0
1596,Business Analyst,Team management,92000,130000,111000.0
1597,Business Analyst,,92000,130000,111000.0
1598,ERP Analyst,Project management,78000,110000,94000.0
1599,ERP Analyst,Analysis skills,78000,110000,94000.0
1600,ERP Analyst,Manufacturing,78000,110000,94000.0
1601,ERP Analyst,ERP systems,78000,110000,94000.0
1602,ERP Analyst,Financial report writing,78000,110000,94000.0
1603,ERP Analyst,,78000,110000,94000.0
1604,ERP Analyst,,78000,110000,94000.0
1605,Business Analyst,Microsoft Access,75000,90000,82500.0
1606,Business Analyst,Power BI,75000,90000,82500.0
1607,Business Analyst,CSS,75000,90000,82500.0
1608,Business Analyst,SQL,75000,90000,82500.0
1609,Business Analyst,VBA,75000,90000,82500.0
1610,Business Analyst,,75000,90000,82500.0
1611,IT Business Analyst,Relational databases,80000,90000,85000.0
1612,IT Business Analyst,Manufacturing,80000,90000,85000.0
1613,IT Business Analyst,SQL,80000,90000,85000.0
1614,IT Business Analyst,Transportation management,80000,90000,85000.0
1615,IT Business Analyst,Product management,80000,90000,85000.0
1616,IT Business Analyst,,80000,90000,85000.0
1617,IT Business Analyst,,80000,90000,85000.0
1618,Business Analyst,Project management,79000,100000,89500.0
1619,Business Analyst,Jira,79000,100000,89500.0
1620,Business Analyst,Waterfall,79000,100000,89500.0
1621,Business Analyst,Business analysis,79000,100000,89500.0
1622,Business Analyst,Business intelligence,79000,100000,89500.0
1623,Business Analyst,,79000,100000,89500.0
1624,Business Systems Analyst,Communication skills,65000,94000,79500.0
1625,Business Systems Analyst,Research,65000,94000,79500.0
1626,Business Systems Analyst,Workday,65000,94000,79500.0
1627,Business Systems Analyst,ERP systems,65000,94000,79500.0
1628,Business Systems Analyst,Data analysis skills,65000,94000,79500.0
1629,Business Systems Analyst,,65000,94000,79500.0
1630,Business Systems Analyst,Microsoft Excel,59319,84845,72082.0
1631,Business Systems Analyst,Driver's License,59319,84845,72082.0
1632,Business Systems Analyst,ERP systems,59319,84845,72082.0
1633,Business Systems Analyst,Systems analysis,59319,84845,72082.0
1634,Business Systems Analyst,Data collection,59319,84845,72082.0
1635,Business Systems Analyst,,59319,84845,72082.0
1636,Business Analyst,Accounting,54000,73000,63500.0
1637,Business Analyst,Analysis skills,54000,73000,63500.0
1638,Business Analyst,Lawson,54000,73000,63500.0
1639,Business Analyst,Payroll,54000,73000,63500.0
1640,Business Analyst,Microsoft Excel,54000,73000,63500.0
1641,Business Analyst,,54000,73000,63500.0
1642,IT Business Analyst,UML,80000,120000,100000.0
1643,IT Business Analyst,Driver's License,80000,120000,100000.0
1644,IT Business Analyst,Communication skills,80000,120000,100000.0
1645,IT Business Analyst,SDLC,80000,120000,100000.0
1646,IT Business Analyst,Computer networking,80000,120000,100000.0
1647,IT Business Analyst,,80000,120000,100000.0
1648,Business Systems Analyst,Writing skills,64000,83000,73500.0
1649,Business Systems Analyst,JD Edwards,64000,83000,73500.0
1650,Business Systems Analyst,Computer literacy,64000,83000,73500.0
1651,Business Systems Analyst,JSON,64000,83000,73500.0
1652,Business Systems Analyst,Computer skills,64000,83000,73500.0
1653,ERP Analyst,Power BI,80000,85000,82500.0
1654,ERP Analyst,Relational databases,80000,85000,82500.0
1655,ERP Analyst,Manufacturing,80000,85000,82500.0
1656,ERP Analyst,Microsoft Excel,80000,85000,82500.0
1657,ERP Analyst,ERP systems,80000,85000,82500.0
1658,ERP Analyst,,80000,85000,82500.0
1659,Operations Analyst,Microsoft Excel,59000,77000,68000.0
1660,Operations Analyst,ERP systems,59000,77000,68000.0
1661,Operations Analyst,,59000,77000,68000.0
1662,IT Business Analyst,Project management,63000,84000,73500.0
1663,IT Business Analyst,ERP systems,63000,84000,73500.0
1664,IT Business Analyst,NetSuite,63000,84000,73500.0
1665,IT Business Analyst,Communication skills,63000,84000,73500.0
1666,IT Business Analyst,Oracle,63000,84000,73500.0
1667,IT Business Analyst,Business analysis,102000,135000,118500.0
1668,IT Business Analyst,Software development,102000,135000,118500.0
1669,IT Business Analyst,,102000,135000,118500.0
1670,Business Systems Analyst,Oracle EBS,69118,110589,89853.5
1671,Business Systems Analyst,Computer literacy,69118,110589,89853.5
1672,Business Systems Analyst,Oracle,69118,110589,89853.5
1673,Business Systems Analyst,Manufacturing,62000,87000,74500.0
1674,Business Systems Analyst,SQL,62000,87000,74500.0
1675,Business Systems Analyst,ERP systems,62000,87000,74500.0
1676,Business Systems Analyst,Analysis skills,62000,87000,74500.0
1677,Business Systems Analyst,Customer service,62000,87000,74500.0
1678,Business Systems Analyst,,62000,87000,74500.0
1679,Business Analyst,Writing skills,100000,140000,120000.0
1680,Business Analyst,Project management,100000,140000,120000.0
1681,Business Analyst,ERP systems,100000,140000,120000.0
1682,Business Analyst,Oracle,100000,140000,120000.0
1683,Business Analyst,Business analysis,100000,140000,120000.0
1684,Business Analyst,Manufacturing,70000,90000,80000.0
1685,Business Analyst,Microsoft Dynamics 365,70000,90000,80000.0
1686,Business Analyst,Microsoft Excel,70000,90000,80000.0
1687,Business Analyst,ERP systems,70000,90000,80000.0
1688,Business Analyst,Communication skills,70000,90000,80000.0
1689,Business Analyst,,70000,90000,80000.0
1690,IT Business Analyst,Power BI,54000,74000,64000.0
1691,IT Business Analyst,Microsoft Excel,54000,74000,64000.0
1692,IT Business Analyst,Product management,54000,74000,64000.0
1693,IT Business Analyst,Digital marketing,54000,74000,64000.0
1694,IT Business Analyst,Google Analytics Certification,54000,74000,64000.0
1695,IT Business Analyst,,54000,74000,64000.0
1696,Business Systems Analyst,Workday,70000,94000,82000.0
1697,Business Systems Analyst,ERP systems,70000,94000,82000.0
1698,Business Systems Analyst,Data structures,70000,94000,82000.0
1699,Business Systems Analyst,Organizational skills,70000,94000,82000.0
1700,Business Systems Analyst,,70000,94000,82000.0
1701,IT Business Analyst,Project management,66000,92000,79000.0
1702,IT Business Analyst,Accounting,66000,92000,79000.0
1703,IT Business Analyst,Business analysis,66000,92000,79000.0
1704,IT Business Analyst,Communication skills,66000,92000,79000.0
1705,IT Business Analyst,Agile,66000,92000,79000.0
1706,Data Analyst,Power BI,73000,90000,81500.0
1707,Data Analyst,Microsoft Excel,73000,90000,81500.0
1708,Data Analyst,Windows,73000,90000,81500.0
1709,Data Analyst,Computer skills,73000,90000,81500.0
1710,Data Analyst,ERP systems,73000,90000,81500.0
1711,Data Analyst,,73000,90000,81500.0
1712,ERP Analyst,Sage,91000,120000,105500.0
1713,ERP Analyst,Relational databases,91000,120000,105500.0
1714,ERP Analyst,Manufacturing,91000,120000,105500.0
1715,ERP Analyst,ERP systems,91000,120000,105500.0
1716,ERP Analyst,Database design,91000,120000,105500.0
1717,ERP Analyst,,91000,120000,105500.0
1718,ERP Analyst,,91000,120000,105500.0
1719,Business Analyst,Analysis skills,60000,80000,70000.0
1720,Business Analyst,Microsoft Excel,60000,80000,70000.0
1721,Business Analyst,E-commerce,60000,80000,70000.0
1722,Business Analyst,Business intelligence,60000,80000,70000.0
1723,Business Analyst,Data analysis skills,60000,80000,70000.0
1724,Business Analyst,,60000,80000,70000.0
1725,Business Systems Analyst,Certified Information Systems Auditor,94000,120000,107000.0
1726,Business Systems Analyst,Microsoft Excel,94000,120000,107000.0
1727,Business Systems Analyst,SAP,94000,120000,107000.0
1728,Business Systems Analyst,Microsoft Powerpoint,94000,120000,107000.0
1729,Business Systems Analyst,Microsoft Outlook,94000,120000,107000.0
1730,Business Analyst,Power BI,100000,110000,105000.0
1731,Business Analyst,JD Edwards,100000,110000,105000.0
1732,Business Analyst,Manufacturing,100000,110000,105000.0
1733,Business Analyst,SQL,100000,110000,105000.0
1734,Business Analyst,ERP systems,100000,110000,105000.0
1735,Business Analyst,,100000,110000,105000.0
1736,Business Analyst,Writing skills,72000,99000,85500.0
1737,Business Analyst,ERP systems,72000,99000,85500.0
1738,Business Analyst,Communication skills,72000,99000,85500.0
1739,ERP Analyst,Sage,65000,86000,75500.0
1740,ERP Analyst,Communication skills,65000,86000,75500.0
1741,ERP Analyst,NetSuite,65000,86000,75500.0
1742,ERP Analyst,,65000,86000,75500.0
1743,Business Analyst,Human resources,52000,72000,62000.0
1744,Business Analyst,SAP SuccessFactors,52000,72000,62000.0
1745,Business Analyst,Computer skills,52000,72000,62000.0
1746,Business Analyst,SAP ERP,52000,72000,62000.0
1747,Business Analyst,HRIS,52000,72000,62000.0
1748,Business Analyst,,52000,72000,62000.0
1749,Business Analyst,Analysis skills,62400,91032,76716.0
1750,Business Analyst,Microsoft Excel,62400,91032,76716.0
1751,Business Analyst,CCBA,62400,91032,76716.0
1752,Business Analyst,Google Docs,62400,91032,76716.0
1753,Business Analyst,Tableau,62400,91032,76716.0
1754,Operations Analyst,Accounting,68000,93000,80500.0
1755,Operations Analyst,Microsoft Excel,68000,93000,80500.0
1756,Operations Analyst,Governmental accounting,68000,93000,80500.0
1757,Operations Analyst,Communication skills,68000,93000,80500.0
1758,Operations Analyst,Organizational skills,68000,93000,80500.0
1759,Operations Analyst,,68000,93000,80500.0
1760,Business Analyst,Project management,63000,88000,75500.0
1761,Business Analyst,Supply chain,63000,88000,75500.0
1762,Business Analyst,Business analysis,63000,88000,75500.0
1763,Business Analyst,Communication skills,63000,88000,75500.0
1764,Business Analyst,Oracle,63000,88000,75500.0
1765,Business Analyst,,63000,88000,75500.0
1766,Business Analyst,Accounting,57000,80000,68500.0
1767,Business Analyst,Cost accounting,57000,80000,68500.0
1768,Business Analyst,Construction estimating,57000,80000,68500.0
1769,Business Analyst,Manufacturing,57000,80000,68500.0
1770,Business Analyst,Microsoft Excel,57000,80000,68500.0
1771,Business Analyst,,57000,80000,68500.0
1772,Business Analyst,SQL,105000,155000,130000.0
1773,Business Analyst,Data governance,105000,155000,130000.0
1774,Business Analyst,Workday,105000,155000,130000.0
1775,Business Analyst,Tableau,105000,155000,130000.0
1776,Business Analyst,OBIEE,105000,155000,130000.0
1777,Business Analyst,,105000,155000,130000.0
1778,Business Analyst,Accounting,90000,135000,112500.0
1779,Business Analyst,Communication skills,90000,135000,112500.0
1780,Business Analyst,ERP systems,90000,135000,112500.0
1781,Business Analyst,Oracle,90000,135000,112500.0
1782,Business Analyst,Business analysis,90000,135000,112500.0
1783,Business Analyst,,90000,135000,112500.0
1784,Business Analyst,Analysis skills,85000,110000,97500.0
1785,Business Analyst,Financial management,85000,110000,97500.0
1786,Business Analyst,Azure,85000,110000,97500.0
1787,Business Analyst,Jira,85000,110000,97500.0
1788,Business Analyst,Microsoft Excel,85000,110000,97500.0
1789,Business Analyst,,85000,110000,97500.0
1790,Business Systems Analyst,PMP,81000,110000,95500.0
1791,Business Systems Analyst,Customer service,81000,110000,95500.0
1792,Business Systems Analyst,Certified Project Manager,81000,110000,95500.0
1793,Business Systems Analyst,ERP systems,81000,110000,95500.0
1794,Business Systems Analyst,SAP ERP,81000,110000,95500.0
1795,Business Systems Analyst,,81000,110000,95500.0
1796,Business Systems Analyst,,81000,110000,95500.0
1797,Business Systems Analyst,Word processing,53000,69000,61000.0
1798,Business Systems Analyst,Computer skills,53000,69000,61000.0
1799,Business Systems Analyst,Data analytics,53000,69000,61000.0
1800,Business Systems Analyst,Communication skills,53000,69000,61000.0
1801,Business Systems Analyst,Data management,53000,69000,61000.0
1802,Business Analyst,Accounting,86000,120000,103000.0
1803,Business Analyst,Gherkin,86000,120000,103000.0
1804,Business Analyst,ERP systems,86000,120000,103000.0
1805,Business Analyst,Business analysis,86000,120000,103000.0
1806,Business Analyst,Scrum,86000,120000,103000.0
1807,Business Analyst,,86000,120000,103000.0
1808,Sales Analyst,ERP systems,66000,90000,78000.0
1809,Sales Analyst,Customer relationship management,66000,90000,78000.0
1810,Sales Analyst,System design,66000,90000,78000.0
1811,Sales Analyst,Business analysis,66000,90000,78000.0
1812,Sales Analyst,Presentation skills,66000,90000,78000.0
1813,Sales Analyst,,66000,90000,78000.0
1814,Sales Analyst,,66000,90000,78000.0
1815,Business Systems Analyst,Accounting,66000,87000,76500.0
1816,Business Systems Analyst,Power BI,66000,87000,76500.0
1817,Business Systems Analyst,SSIS,66000,87000,76500.0
1818,Business Systems Analyst,Microsoft Dynamics Navision,66000,87000,76500.0
1819,Business Systems Analyst,SSRS,66000,87000,76500.0
1820,Business Systems Analyst,,66000,87000,76500.0
1821,Business Analyst,Software troubleshooting,84000,120000,102000.0
1822,Business Analyst,Communication skills,84000,120000,102000.0
1823,Business Analyst,Manufacturing,84000,120000,102000.0
1824,Business Analyst,SQL,84000,120000,102000.0
1825,Business Analyst,Demand planning,84000,120000,102000.0
1826,Financial Analyst,Accounting,72000,100000,86000.0
1827,Financial Analyst,Manufacturing,72000,100000,86000.0
1828,Financial Analyst,SAP Manufacturing,72000,100000,86000.0
1829,Financial Analyst,Microsoft Excel,72000,100000,86000.0
1830,Financial Analyst,ERP systems,72000,100000,86000.0
1831,Financial Analyst,,72000,100000,86000.0
1832,Business Systems Analyst,Project management,79000,110000,94500.0
1833,Business Systems Analyst,Communication skills,79000,110000,94500.0
1834,Business Systems Analyst,Manufacturing,79000,110000,94500.0
1835,Business Systems Analyst,ERP systems,79000,110000,94500.0
1836,Business Systems Analyst,Microsoft Office,79000,110000,94500.0
1837,Business Systems Analyst,,79000,110000,94500.0
1838,IT Business Analyst,ERP systems,66000,90000,78000.0
1839,IT Business Analyst,Excavator,66000,90000,78000.0
1840,IT Business Analyst,SAP ERP,66000,90000,78000.0
1841,IT Business Analyst,SAP Materials Management,66000,90000,78000.0
1842,IT Business Analyst,Marketing,66000,90000,78000.0
1843,IT Business Analyst,,66000,90000,78000.0
1844,Business Systems Analyst,Project management,86000,110000,98000.0
1845,Business Systems Analyst,Analysis skills,86000,110000,98000.0
1846,Business Systems Analyst,Tableau,86000,110000,98000.0
1847,Business Systems Analyst,Systems analysis,86000,110000,98000.0
1848,Business Systems Analyst,NetSuite,86000,110000,98000.0
1849,Business Systems Analyst,,86000,110000,98000.0
1850,Business Systems Analyst,Requirements gathering,72000,98000,85000.0
1851,Business Systems Analyst,Accounting,72000,98000,85000.0
1852,Business Systems Analyst,Microsoft Excel,72000,98000,85000.0
1853,Business Systems Analyst,ERP systems,72000,98000,85000.0
1854,Business Systems Analyst,NetSuite,72000,98000,85000.0
1855,Business Systems Analyst,,72000,98000,85000.0
1856,Business Analyst,Analysis skills,74000,110000,92000.0
1857,Business Analyst,ERP systems,74000,110000,92000.0
1858,Business Analyst,Financial planning,74000,110000,92000.0
1859,Business Analyst,,74000,110000,92000.0
1860,Business Analyst,Analysis skills,85000,120000,102500.0
1861,Business Analyst,Communication skills,85000,120000,102500.0
1862,Business Analyst,ERP systems,85000,120000,102500.0
1863,Business Analyst,,85000,120000,102500.0
1864,Financial Analyst,Accounting,80800,120511,100655.5
1865,Financial Analyst,Microsoft Excel,80800,120511,100655.5
1866,Financial Analyst,ERP systems,80800,120511,100655.5
1867,Financial Analyst,Profit & loss,80800,120511,100655.5
1868,Financial Analyst,Communication skills,80800,120511,100655.5
1869,Financial Analyst,,80800,120511,100655.5
1870,Financial Analyst,,80800,120511,100655.5
1871,Financial Analyst,,80800,120511,100655.5
1872,IT Business Analyst,Analysis skills,70000,93000,81500.0
1873,IT Business Analyst,Communication skills,70000,93000,81500.0
1874,IT Business Analyst,ERP systems,70000,93000,81500.0
1875,IT Business Analyst,Business analysis,70000,93000,81500.0
1876,IT Business Analyst,Process improvement,70000,93000,81500.0
1877,IT Business Analyst,,70000,93000,81500.0
1878,Business Analyst,Communication skills,61000,85000,73000.0
1879,Business Analyst,Analytics,61000,85000,73000.0
1880,Business Analyst,Microsoft Excel,61000,85000,73000.0
1881,Business Analyst,Business management,61000,85000,73000.0
1882,Business Analyst,Data structures,61000,85000,73000.0
1883,Business Analyst,,61000,85000,73000.0
1884,ERP Analyst,Manufacturing,73000,110000,91500.0
1885,ERP Analyst,Azure,73000,110000,91500.0
1886,ERP Analyst,PCI,73000,110000,91500.0
1887,ERP Analyst,HIPAA,73000,110000,91500.0
1888,ERP Analyst,Communication skills,73000,110000,91500.0
1889,ERP Analyst,,73000,110000,91500.0
1890,Business Systems Analyst,Microsoft Dynamics GP,65000,91000,78000.0
1891,Business Systems Analyst,SQL,65000,91000,78000.0
1892,Business Systems Analyst,.NET,65000,91000,78000.0
1893,Business Systems Analyst,Software troubleshooting,65000,91000,78000.0
1894,Business Systems Analyst,Warehouse management system,65000,91000,78000.0
1895,Business Systems Analyst,,65000,91000,78000.0
1896,Business Analyst,Writing skills,99000,140000,119500.0
1897,Business Analyst,Accounting,99000,140000,119500.0
1898,Business Analyst,JD Edwards,99000,140000,119500.0
1899,Business Analyst,Construction,99000,140000,119500.0
1900,Business Analyst,Business intelligence,99000,140000,119500.0
1901,Business Analyst,ERP systems,77000,100000,88500.0
1902,Business Analyst,Financial analysis,77000,100000,88500.0
1903,Business Analyst,Power BI,50000,72000,61000.0
1904,Business Analyst,Customer service,50000,72000,61000.0
1905,Business Analyst,SQL,50000,72000,61000.0
1906,Business Analyst,Microsoft Excel,50000,72000,61000.0
1907,Business Analyst,Business analysis,50000,72000,61000.0
1908,Business Analyst,,50000,72000,61000.0
1909,Business Analyst,,50000,72000,61000.0
1910,Business Analyst,,50000,72000,61000.0
1911,ERP Analyst,Manufacturing,65000,75000,70000.0
1912,ERP Analyst,Windows,65000,75000,70000.0
1913,ERP Analyst,ERP systems,65000,75000,70000.0
1914,ERP Analyst,Microsoft Windows Server,65000,75000,70000.0
1915,ERP Analyst,Logistics,65000,75000,70000.0
1916,ERP Analyst,,65000,75000,70000.0
1917,ERP Analyst,,65000,75000,70000.0
1918,Business Analyst,Accounting,47000,65000,56000.0
1919,Business Analyst,SQL,47000,65000,56000.0
1920,Business Analyst,Microsoft Excel,47000,65000,56000.0
1921,Business Analyst,ERP systems,47000,65000,56000.0
1922,Business Analyst,Microsoft Powerpoint,47000,65000,56000.0
1923,Business Analyst,,47000,65000,56000.0
1924,Business Systems Analyst,Vendor management,80000,100000,90000.0
1925,Business Systems Analyst,Microsoft Excel,80000,100000,90000.0
1926,Business Systems Analyst,Microsoft Powerpoint,80000,100000,90000.0
1927,Business Systems Analyst,Microsoft Office,80000,100000,90000.0
1928,Business Systems Analyst,Organizational skills,80000,100000,90000.0
1929,Business Systems Analyst,,80000,100000,90000.0
1930,Business Analyst,Project management,83000,110000,96500.0
1931,Business Analyst,Scrum,83000,110000,96500.0
1932,Business Analyst,Continuous improvement,83000,110000,96500.0
1933,Business Analyst,Time management,83000,110000,96500.0
1934,Business Analyst,Accounting,76770,93830,85300.0
1935,Business Analyst,Analysis skills,76770,93830,85300.0
1936,Business Analyst,Customer service,76770,93830,85300.0
1937,Business Analyst,Microsoft Excel,76770,93830,85300.0
1938,Business Analyst,Drafting,76770,93830,85300.0
1939,Business Analyst,,76770,93830,85300.0
1940,Business Analyst,,76770,93830,85300.0
1941,Business Analyst,Food industry,53000,74000,63500.0
1942,Business Analyst,Communication skills,53000,74000,63500.0
1943,Business Analyst,Microsoft Excel,53000,74000,63500.0
1944,Business Analyst,Windows,53000,74000,63500.0
1945,Business Analyst,,53000,74000,63500.0
1946,Business Analyst,Warehouse experience,70000,95000,82500.0
1947,Business Analyst,Microsoft Excel,70000,95000,82500.0
1948,Business Analyst,Communication skills,70000,95000,82500.0
1949,Business Analyst,Microsoft Access,70000,95000,82500.0
1950,Business Analyst,Analysis skills,70000,95000,82500.0
1951,Business Analyst,,70000,95000,82500.0
1952,Business Analyst,Analysis skills,82000,110000,96000.0
1953,Business Analyst,Continuous improvement,82000,110000,96000.0
1954,Business Analyst,Communication skills,82000,110000,96000.0
1955,Business Analyst,E-commerce,82000,110000,96000.0
1956,Business Analyst,Data visualization,82000,110000,96000.0
1957,Business Analyst,,82000,110000,96000.0
1958,Financial Analyst,ERP systems,61397,128924,95160.5
1959,Financial Analyst,Communication skills,61397,128924,95160.5
1960,Financial Analyst,,61397,128924,95160.5
1961,Business Systems Analyst,Microsoft Excel,55000,65000,60000.0
1962,Business Systems Analyst,ERP systems,55000,65000,60000.0
1963,Business Systems Analyst,Systems analysis,55000,65000,60000.0
1964,Business Systems Analyst,Communication skills,55000,65000,60000.0
1965,Business Systems Analyst,Project management,73000,95000,84000.0
1966,Business Systems Analyst,Communication skills,73000,95000,84000.0
1967,Business Systems Analyst,Oracle,73000,95000,84000.0
1968,Business Systems Analyst,Process improvement,73000,95000,84000.0
1969,Business Systems Analyst,,73000,95000,84000.0
1970,Business Analyst,Requirements gathering,68000,89000,78500.0
1971,Business Analyst,Power BI,68000,89000,78500.0
1972,Business Analyst,Microsoft Excel,68000,89000,78500.0
1973,Business Analyst,SAP,68000,89000,78500.0
1974,Business Analyst,ERP systems,68000,89000,78500.0
1975,Business Analyst,,68000,89000,78500.0
1976,Operations Analyst,Project management,58000,79000,68500.0
1977,Operations Analyst,Analysis skills,58000,79000,68500.0
1978,Operations Analyst,Microsoft Excel,58000,79000,68500.0
1979,Operations Analyst,SharePoint,58000,79000,68500.0
1980,Operations Analyst,VoIP,58000,79000,68500.0
1981,Operations Analyst,,58000,79000,68500.0
1982,ERP Analyst,Accounting,91000,120000,105500.0
1983,ERP Analyst,Project implementation,91000,120000,105500.0
1984,ERP Analyst,Oracle,91000,120000,105500.0
1985,ERP Analyst,Process improvement,91000,120000,105500.0
1986,ERP Analyst,Purchasing,91000,120000,105500.0
1987,Business Analyst,Power BI,62000,78000,70000.0
1988,Business Analyst,Cognos,62000,78000,70000.0
1989,Business Analyst,Manufacturing,62000,78000,70000.0
1990,Business Analyst,SQL,62000,78000,70000.0
1991,Business Analyst,Microsoft Excel,62000,78000,70000.0
1992,Business Analyst,,62000,78000,70000.0
1993,Financial Analyst,Requirements gathering,71922,96732,84327.0
1994,Financial Analyst,Systems analysis,71922,96732,84327.0
1995,Financial Analyst,Leadership,71922,96732,84327.0
1996,Financial Analyst,Communication skills,71922,96732,84327.0
1997,Financial Analyst,Business requirements,71922,96732,84327.0
1998,Financial Analyst,,71922,96732,84327.0
1999,Operations Analyst,PMP,70000,90000,80000.0
2000,Operations Analyst,ERP systems,70000,90000,80000.0
2001,Operations Analyst,Microsoft Project,70000,90000,80000.0
2002,Operations Analyst,Agile,70000,90000,80000.0
2003,Operations Analyst,Trello,70000,90000,80000.0
2004,Operations Analyst,,70000,90000,80000.0
2005,ERP Analyst,ERP systems,90000,110000,100000.0
2006,ERP Analyst,IT project management,90000,110000,100000.0
2007,ERP Analyst,Software troubleshooting,90000,110000,100000.0
2008,ERP Analyst,Continuous improvement,90000,110000,100000.0
2009,ERP Analyst,Communication skills,90000,110000,100000.0
2010,ERP Analyst,,90000,110000,100000.0
2011,ERP Analyst,,90000,110000,100000.0
2012,ERP Analyst,Sage,95000,115000,105000.0
2013,ERP Analyst,Bank Secrecy Act,95000,115000,105000.0
2014,ERP Analyst,Power BI,95000,115000,105000.0
2015,ERP Analyst,ERP systems,95000,115000,105000.0
2016,ERP Analyst,Microsoft Office,95000,115000,105000.0
2017,ERP Analyst,,95000,115000,105000.0
2018,Business Analyst,Accounting,89000,98000,93500.0
2019,Business Analyst,SQL,89000,98000,93500.0
2020,Business Analyst,Microsoft Excel,89000,98000,93500.0
2021,Business Analyst,Microsoft Powerpoint,89000,98000,93500.0
2022,Business Analyst,Communication skills,89000,98000,93500.0
2023,Data Analyst,Power BI,80000,85000,82500.0
2024,Data Analyst,Microsoft Excel,80000,85000,82500.0
2025,Data Analyst,ERP systems,80000,85000,82500.0
2026,Data Analyst,Business analysis,80000,85000,82500.0
2027,Data Analyst,Communication skills,80000,85000,82500.0
2028,Data Analyst,,80000,85000,82500.0
2029,Data Analyst,,80000,85000,82500.0
2030,Data Analyst,,80000,85000,82500.0
2031,Business Systems Analyst,ERP systems,60000,78000,69000.0
2032,Business Systems Analyst,Communication skills,60000,78000,69000.0
2033,Business Systems Analyst,Analysis skills,60000,78000,69000.0
2034,Business Systems Analyst,,60000,78000,69000.0
2035,Business Systems Analyst,Bank Secrecy Act,70000,95000,82500.0
2036,Business Systems Analyst,SQL,70000,95000,82500.0
2037,Business Systems Analyst,ERP systems,70000,95000,82500.0
2038,Business Systems Analyst,Communication skills,70000,95000,82500.0
2039,Business Systems Analyst,SaaS,70000,95000,82500.0
2040,Business Systems Analyst,,70000,95000,82500.0
2041,Business Analyst,SyteLine,70000,92000,81000.0
